objectID,dimensionType,dimension,unitName
69697,width,18.4,centimeters
69697,height,14.3,centimeters
69698,width,18.4,centimeters
69698,height,14.3,centimeters
69699,width,18.4,centimeters
69699,height,14.3,centimeters
69700,width,18.4,centimeters
69700,height,14.3,centimeters
69701,width,18.4,centimeters
69701,height,14.3,centimeters
69703,width,18.4,centimeters
69703,height,14.3,centimeters
69704,width,18.4,centimeters
69704,height,14.3,centimeters
69705,width,18.4,centimeters
69705,height,14.3,centimeters
69706,width,18.4,centimeters
69706,height,14.3,centimeters
69707,width,18.4,centimeters
69707,height,14.3,centimeters
69708,width,18.4,centimeters
69708,height,14.3,centimeters
69709,width,18.4,centimeters
69709,height,14.3,centimeters
69710,width,18.4,centimeters
69710,height,14.3,centimeters
69711,width,18.4,centimeters
69711,height,14.3,centimeters
69713,width,18.4,centimeters
69713,height,14.3,centimeters
69714,width,18.4,centimeters
69714,height,14.3,centimeters
69715,width,18.4,centimeters
69715,height,14.3,centimeters
69716,width,18.4,centimeters
69716,height,14.3,centimeters
69717,width,18.4,centimeters
69717,height,14.3,centimeters
69718,width,18.4,centimeters
69718,height,14.3,centimeters
69719,width,18.4,centimeters
69719,height,14.3,centimeters
69720,width,18.4,centimeters
69720,height,14.3,centimeters
69721,width,18.4,centimeters
69721,height,14.3,centimeters
69722,width,18.4,centimeters
69722,height,14.3,centimeters
69963,width,37.9,centimeters
69963,height,52.5,centimeters
69723,width,18.4,centimeters
69723,height,14.3,centimeters
69724,width,18.4,centimeters
69724,height,14.3,centimeters
69725,width,18.4,centimeters
69725,height,14.3,centimeters
69726,width,18.4,centimeters
69726,height,14.3,centimeters
69727,width,18.4,centimeters
69727,height,14.3,centimeters
69728,width,18.4,centimeters
69728,height,14.3,centimeters
69729,width,18.4,centimeters
69729,height,14.3,centimeters
69730,width,18.4,centimeters
69730,height,14.3,centimeters
69731,width,18.4,centimeters
69731,height,14.3,centimeters
69732,width,18.4,centimeters
69732,height,14.3,centimeters
69733,width,18.4,centimeters
69733,height,14.3,centimeters
69734,width,18.4,centimeters
69734,height,14.3,centimeters
69735,width,18.4,centimeters
69735,height,14.3,centimeters
69736,width,18.4,centimeters
69736,height,14.3,centimeters
69737,width,18.4,centimeters
69737,height,14.3,centimeters
69738,width,18.4,centimeters
69738,height,14.3,centimeters
69739,width,18.4,centimeters
69739,height,14.3,centimeters
69740,width,18.4,centimeters
69740,height,14.3,centimeters
69741,width,18.4,centimeters
69741,height,14.3,centimeters
69742,width,18.4,centimeters
69742,height,14.3,centimeters
69743,width,18.4,centimeters
69743,height,14.3,centimeters
69757,width,18.4,centimeters
69757,height,14.3,centimeters
69744,width,18.4,centimeters
69744,height,14.3,centimeters
69745,width,18.4,centimeters
69745,height,14.3,centimeters
69746,width,18.4,centimeters
69746,height,14.3,centimeters
69747,width,18.4,centimeters
69747,height,14.3,centimeters
69748,width,18.4,centimeters
69748,height,14.3,centimeters
69749,width,18.4,centimeters
69749,height,14.3,centimeters
69751,width,18.4,centimeters
69751,height,14.3,centimeters
69752,width,18.4,centimeters
69752,height,14.3,centimeters
69753,width,18.4,centimeters
69753,height,14.3,centimeters
69754,width,18.4,centimeters
69754,height,14.3,centimeters
69755,width,18.4,centimeters
69755,height,14.3,centimeters
69756,width,18.4,centimeters
69756,height,14.3,centimeters
69758,width,18.4,centimeters
69758,height,14.3,centimeters
69759,width,18.4,centimeters
69759,height,14.3,centimeters
69760,width,18.4,centimeters
69760,height,14.3,centimeters
69761,width,18.4,centimeters
69761,height,14.3,centimeters
69762,width,18.4,centimeters
69762,height,14.3,centimeters
69763,width,18.4,centimeters
69763,height,14.3,centimeters
69764,width,18.4,centimeters
69764,height,14.3,centimeters
69765,width,18.4,centimeters
69765,height,14.3,centimeters
69766,width,18.4,centimeters
69766,height,14.3,centimeters
69767,width,18.4,centimeters
69767,height,14.3,centimeters
69768,width,18.4,centimeters
69768,height,14.3,centimeters
69769,width,18.4,centimeters
69769,height,14.3,centimeters
69770,width,18.4,centimeters
69770,height,14.3,centimeters
69771,width,18.4,centimeters
69771,height,14.3,centimeters
69772,width,18.4,centimeters
69772,height,14.3,centimeters
69773,width,18.4,centimeters
69773,height,14.3,centimeters
69774,width,18.4,centimeters
69774,height,14.3,centimeters
69775,width,18.4,centimeters
69775,height,14.3,centimeters
69777,width,18.4,centimeters
69777,height,14.3,centimeters
69778,width,18.4,centimeters
69778,height,14.3,centimeters
69779,width,18.4,centimeters
69779,height,14.3,centimeters
69780,width,18.4,centimeters
69780,height,14.3,centimeters
69781,width,18.4,centimeters
69781,height,14.3,centimeters
69782,width,18.4,centimeters
69782,height,14.3,centimeters
69783,width,18.4,centimeters
69783,height,14.3,centimeters
69784,width,18.4,centimeters
69784,height,14.3,centimeters
69785,width,18.4,centimeters
69785,height,14.3,centimeters
69786,width,18.4,centimeters
69786,height,14.3,centimeters
69787,width,18.4,centimeters
69787,height,14.3,centimeters
69788,width,18.4,centimeters
69788,height,14.3,centimeters
69789,width,18.4,centimeters
69789,height,14.3,centimeters
69790,width,18.4,centimeters
69790,height,14.3,centimeters
69791,width,18.4,centimeters
69791,height,14.3,centimeters
69792,width,18.4,centimeters
69792,height,14.3,centimeters
69793,width,18.4,centimeters
69793,height,14.3,centimeters
69794,width,18.4,centimeters
69794,height,14.3,centimeters
69795,width,18.4,centimeters
69795,height,14.3,centimeters
69796,width,18.4,centimeters
69796,height,14.3,centimeters
69797,width,18.4,centimeters
69797,height,14.3,centimeters
69798,width,18.4,centimeters
69798,height,14.3,centimeters
69799,width,18.4,centimeters
69799,height,14.3,centimeters
69868,width,18.4,centimeters
69868,height,14.3,centimeters
69800,width,18.4,centimeters
69800,height,14.3,centimeters
69801,width,18.4,centimeters
69801,height,14.3,centimeters
69802,width,18.4,centimeters
69802,height,14.3,centimeters
69803,width,18.4,centimeters
69803,height,14.3,centimeters
69804,width,18.4,centimeters
69804,height,14.3,centimeters
69805,width,18.4,centimeters
69805,height,14.3,centimeters
69806,width,18.4,centimeters
69806,height,14.3,centimeters
69807,width,18.4,centimeters
69807,height,14.3,centimeters
69808,width,18.4,centimeters
69808,height,14.3,centimeters
69809,width,18.4,centimeters
69809,height,14.3,centimeters
69810,width,18.4,centimeters
69810,height,14.3,centimeters
69811,width,18.4,centimeters
69811,height,14.3,centimeters
69812,width,18.4,centimeters
69812,height,14.3,centimeters
69813,width,18.4,centimeters
69813,height,14.3,centimeters
69814,width,18.4,centimeters
69814,height,14.3,centimeters
69815,width,18.4,centimeters
69815,height,14.3,centimeters
69816,width,18.4,centimeters
69816,height,14.3,centimeters
69817,width,18.4,centimeters
69817,height,14.3,centimeters
69818,width,18.4,centimeters
69818,height,14.3,centimeters
69819,width,18.4,centimeters
69819,height,14.3,centimeters
69820,width,18.4,centimeters
69820,height,14.3,centimeters
69821,width,18.4,centimeters
69821,height,14.3,centimeters
69822,width,18.4,centimeters
69822,height,14.3,centimeters
69824,width,18.4,centimeters
69824,height,14.3,centimeters
69825,width,18.4,centimeters
69825,height,14.3,centimeters
69826,width,18.4,centimeters
69826,height,14.3,centimeters
69827,width,18.4,centimeters
69827,height,14.3,centimeters
69828,width,18.4,centimeters
69828,height,14.3,centimeters
69829,width,18.4,centimeters
69829,height,14.3,centimeters
69830,width,18.4,centimeters
69830,height,14.3,centimeters
69831,width,18.4,centimeters
69831,height,14.3,centimeters
69832,width,18.4,centimeters
69832,height,14.3,centimeters
69833,width,18.4,centimeters
69833,height,14.3,centimeters
69834,width,18.4,centimeters
69834,height,14.3,centimeters
69835,width,18.4,centimeters
69835,height,14.3,centimeters
69836,width,18.4,centimeters
69836,height,14.3,centimeters
69837,width,18.4,centimeters
69837,height,14.3,centimeters
69838,width,18.4,centimeters
69838,height,14.3,centimeters
69839,width,18.4,centimeters
69839,height,14.3,centimeters
69840,width,18.4,centimeters
69840,height,14.3,centimeters
69841,width,18.4,centimeters
69841,height,14.3,centimeters
69842,width,18.4,centimeters
69842,height,14.3,centimeters
69843,width,18.4,centimeters
69843,height,14.3,centimeters
69844,width,18.4,centimeters
69844,height,14.3,centimeters
69845,width,18.4,centimeters
69845,height,14.3,centimeters
69846,width,18.4,centimeters
69846,height,14.3,centimeters
69847,width,18.4,centimeters
69847,height,14.3,centimeters
69848,width,18.4,centimeters
69848,height,14.3,centimeters
69849,width,18.4,centimeters
69849,height,14.3,centimeters
69850,width,18.4,centimeters
69850,height,14.3,centimeters
69851,width,18.4,centimeters
69851,height,14.3,centimeters
69852,width,18.4,centimeters
69852,height,14.3,centimeters
69853,width,18.4,centimeters
69853,height,14.3,centimeters
69854,width,18.4,centimeters
69854,height,14.3,centimeters
69855,width,18.4,centimeters
69855,height,14.3,centimeters
69856,width,18.4,centimeters
69856,height,14.3,centimeters
69857,width,18.4,centimeters
69857,height,14.3,centimeters
69858,width,18.4,centimeters
69858,height,14.3,centimeters
69859,width,18.4,centimeters
69859,height,14.3,centimeters
69860,width,18.4,centimeters
69860,height,14.3,centimeters
69861,width,18.4,centimeters
69861,height,14.3,centimeters
69862,width,18.4,centimeters
69862,height,14.3,centimeters
69863,width,18.4,centimeters
69863,height,14.3,centimeters
69864,width,18.4,centimeters
69864,height,14.3,centimeters
69865,width,18.4,centimeters
69865,height,14.3,centimeters
69866,width,18.4,centimeters
69866,height,14.3,centimeters
69867,width,18.4,centimeters
69867,height,14.3,centimeters
69869,width,18.4,centimeters
69869,height,14.3,centimeters
69870,width,18.4,centimeters
69870,height,14.3,centimeters
69871,width,18.4,centimeters
69871,height,14.3,centimeters
69872,width,18.4,centimeters
69872,height,14.3,centimeters
69873,width,18.4,centimeters
69873,height,14.3,centimeters
69874,width,18.4,centimeters
69874,height,14.3,centimeters
69875,width,18.4,centimeters
69875,height,14.3,centimeters
69876,width,18.4,centimeters
69876,height,14.3,centimeters
69877,width,18.4,centimeters
69877,height,14.3,centimeters
69878,width,18.4,centimeters
69878,height,14.3,centimeters
69879,width,18.4,centimeters
69879,height,14.3,centimeters
69880,width,18.4,centimeters
69880,height,14.3,centimeters
69881,width,18.4,centimeters
69881,height,14.3,centimeters
69882,width,18.4,centimeters
69882,height,14.3,centimeters
69884,width,18.4,centimeters
69884,height,14.3,centimeters
69885,width,18.4,centimeters
69885,height,14.3,centimeters
69886,width,18.4,centimeters
69886,height,14.3,centimeters
69887,width,18.4,centimeters
69887,height,14.3,centimeters
69888,width,18.4,centimeters
69888,height,14.3,centimeters
69889,width,18.4,centimeters
69889,height,14.3,centimeters
69890,width,18.4,centimeters
69890,height,14.3,centimeters
69891,width,18.4,centimeters
69891,height,14.3,centimeters
69892,width,18.4,centimeters
69892,height,14.3,centimeters
69893,width,18.4,centimeters
69893,height,14.3,centimeters
69894,width,18.4,centimeters
69894,height,14.3,centimeters
69895,width,18.4,centimeters
69895,height,14.3,centimeters
69896,width,18.4,centimeters
69896,height,14.3,centimeters
69897,width,18.4,centimeters
69897,height,14.3,centimeters
69898,width,18.4,centimeters
69898,height,14.3,centimeters
69899,width,18.4,centimeters
69899,height,14.3,centimeters
69900,width,18.4,centimeters
69900,height,14.3,centimeters
69901,width,18.4,centimeters
69901,height,14.3,centimeters
69902,width,18.4,centimeters
69902,height,14.3,centimeters
69903,width,18.4,centimeters
69903,height,14.3,centimeters
69904,width,18.4,centimeters
69904,height,14.3,centimeters
69905,width,18.4,centimeters
69905,height,14.3,centimeters
69906,width,18.4,centimeters
69906,height,14.3,centimeters
69907,width,18.4,centimeters
69907,height,14.3,centimeters
69908,width,18.4,centimeters
69908,height,14.3,centimeters
69909,width,18.4,centimeters
69909,height,14.3,centimeters
69910,width,18.4,centimeters
69910,height,14.3,centimeters
69911,width,18.4,centimeters
69911,height,14.3,centimeters
69912,width,18.4,centimeters
69912,height,14.3,centimeters
69913,width,18.4,centimeters
69913,height,14.3,centimeters
69914,width,18.4,centimeters
69914,height,14.3,centimeters
69915,width,18.4,centimeters
69915,height,14.3,centimeters
69916,width,18.4,centimeters
69916,height,14.3,centimeters
69917,width,18.4,centimeters
69917,height,14.3,centimeters
69918,width,18.4,centimeters
69918,height,14.3,centimeters
69919,width,18.4,centimeters
69919,height,14.3,centimeters
69920,width,18.4,centimeters
69920,height,14.3,centimeters
69921,width,18.4,centimeters
69921,height,14.3,centimeters
69922,width,18.4,centimeters
69922,height,14.3,centimeters
69923,width,18.4,centimeters
69923,height,14.3,centimeters
69924,width,18.4,centimeters
69924,height,14.3,centimeters
69925,width,18.4,centimeters
69925,height,14.3,centimeters
69926,width,18.4,centimeters
69926,height,14.3,centimeters
69927,width,18.4,centimeters
69927,height,14.3,centimeters
69928,width,18.4,centimeters
69928,height,14.3,centimeters
69929,width,18.4,centimeters
69929,height,14.3,centimeters
69930,width,18.4,centimeters
69930,height,14.3,centimeters
69931,width,18.4,centimeters
69931,height,14.3,centimeters
69932,width,18.4,centimeters
69932,height,14.3,centimeters
69933,width,18.4,centimeters
69933,height,14.3,centimeters
69934,width,18.4,centimeters
69934,height,14.3,centimeters
69935,width,18.4,centimeters
69935,height,14.3,centimeters
69936,width,18.4,centimeters
69936,height,14.3,centimeters
69937,width,18.4,centimeters
69937,height,14.3,centimeters
69938,width,18.4,centimeters
69938,height,14.3,centimeters
69939,width,18.4,centimeters
69939,height,14.3,centimeters
69940,width,18.4,centimeters
69940,height,14.3,centimeters
69941,width,18.4,centimeters
69941,height,14.3,centimeters
69942,width,18.4,centimeters
69942,height,14.3,centimeters
69943,width,18.4,centimeters
69943,height,14.3,centimeters
69944,width,18.4,centimeters
69944,height,14.3,centimeters
69945,width,18.4,centimeters
69945,height,14.3,centimeters
69946,width,18.4,centimeters
69946,height,14.3,centimeters
69947,width,18.4,centimeters
69947,height,14.3,centimeters
69948,width,18.4,centimeters
69948,height,14.3,centimeters
69949,width,18.4,centimeters
69949,height,14.3,centimeters
69950,width,18.4,centimeters
69950,height,14.3,centimeters
69951,width,18.4,centimeters
69951,height,14.3,centimeters
69952,width,18.4,centimeters
69952,height,14.3,centimeters
69953,width,18.4,centimeters
69953,height,14.3,centimeters
69954,width,18.4,centimeters
69954,height,14.3,centimeters
69955,width,18.4,centimeters
69955,height,14.3,centimeters
69958,width,13.8,centimeters
69958,height,13.7,centimeters
69964,width,7.3,centimeters
69964,height,11.0,centimeters
69965,width,42.3,centimeters
69965,height,30.6,centimeters
69966,width,19.6,centimeters
69966,height,29.8,centimeters
69967,width,19.4,centimeters
69967,height,29.8,centimeters
69973,width,51.6,centimeters
69973,height,29.3,centimeters
69976,width,36.4,centimeters
69976,height,25.2,centimeters
69977,width,7.9,centimeters
69977,height,12.7,centimeters
69978,width,7.9,centimeters
69978,height,12.7,centimeters
69980,width,41.3,centimeters
69980,height,26.8,centimeters
69981,width,56.0,centimeters
69981,height,42.4,centimeters
