objectID,constituentID,displayOrder,roleType,role
68966,1839,1,artist,artist
68967,1839,1,artist,artist
68968,1839,1,artist,artist
68969,1839,1,artist,artist
68970,1839,1,artist,artist
68971,1839,1,artist,artist
68972,1839,1,artist,artist
68973,1839,1,artist,artist
68974,1839,1,artist,artist
68975,1839,1,artist,artist
68976,1839,1,artist,artist
68977,1839,1,artist,artist
68978,1839,1,artist,artist
68979,1839,1,artist,artist
68980,1839,1,artist,artist
68981,1839,1,artist,artist
68982,1839,1,artist,artist
68983,1839,1,artist,artist
68984,1839,1,artist,artist
68985,1839,1,artist,artist
68986,1839,1,artist,artist
68987,1839,1,artist,artist
68988,1839,1,artist,artist
68989,1839,1,artist,artist
69205,1839,1,artist,artist
68990,1839,1,artist,artist
68991,1839,1,artist,artist
68992,1839,1,artist,artist
68993,1839,1,artist,artist
68994,1839,1,artist,artist
68995,1839,1,artist,artist
68996,1839,1,artist,artist
68997,1839,1,artist,artist
68998,1839,1,artist,artist
68999,1839,1,artist,artist
69000,1839,1,artist,artist
69001,1839,1,artist,artist
69002,1839,1,artist,artist
69003,1839,1,artist,artist
69004,1839,1,artist,artist
69005,1839,1,artist,artist
69006,1839,1,artist,artist
69007,1839,1,artist,artist
69008,1839,1,artist,artist
69009,1839,1,artist,artist
69010,1839,1,artist,artist
69011,1839,1,artist,artist
69012,1839,1,artist,artist
69013,1839,1,artist,artist
69014,1839,1,artist,artist
69015,1839,1,artist,artist
69016,1839,1,artist,artist
69017,1839,1,artist,artist
69018,1839,1,artist,artist
69019,1839,1,artist,artist
69020,1839,1,artist,artist
69021,1839,1,artist,artist
69022,1839,1,artist,artist
69023,1839,1,artist,artist
69024,1839,1,artist,artist
69025,1839,1,artist,artist
69026,1839,1,artist,artist
69027,1839,1,artist,artist
69028,1839,1,artist,artist
69029,1839,1,artist,artist
69030,1839,1,artist,artist
69031,1839,1,artist,artist
69032,1839,1,artist,artist
69033,1839,1,artist,artist
69034,1839,1,artist,artist
69035,1839,1,artist,artist
69036,1839,1,artist,artist
69037,1839,1,artist,artist
69038,1839,1,artist,artist
69039,1839,1,artist,artist
69040,1839,1,artist,artist
69041,1839,1,artist,artist
69042,1839,1,artist,artist
69043,1839,1,artist,artist
69044,1839,1,artist,artist
69045,1839,1,artist,artist
69046,1839,1,artist,artist
69047,1839,1,artist,artist
69048,1839,1,artist,artist
69049,1839,1,artist,artist
69050,1839,1,artist,artist
69051,1839,1,artist,artist
69052,1839,1,artist,artist
69053,1839,1,artist,artist
69054,1839,1,artist,artist
69055,1839,1,artist,artist
69056,1839,1,artist,artist
69057,1839,1,artist,artist
69058,1839,1,artist,artist
69059,1839,1,artist,artist
69060,1839,1,artist,artist
69061,1839,1,artist,artist
69062,1839,1,artist,artist
69063,1839,1,artist,artist
69064,1839,1,artist,artist
69065,1839,1,artist,artist
69066,1839,1,artist,artist
69067,1839,1,artist,artist
69068,1839,1,artist,artist
69069,1839,1,artist,artist
69070,1839,1,artist,artist
69071,1839,1,artist,artist
69072,1839,1,artist,artist
69073,1839,1,artist,artist
69120,1839,1,artist,artist
69074,1839,1,artist,artist
69075,1839,1,artist,artist
69076,1839,1,artist,artist
69077,1839,1,artist,artist
69078,1839,1,artist,artist
69079,1839,1,artist,artist
69080,1839,1,artist,artist
69081,1839,1,artist,artist
69082,1839,1,artist,artist
69083,1839,1,artist,artist
69084,1839,1,artist,artist
69085,1839,1,artist,artist
69086,1839,1,artist,artist
69087,1839,1,artist,artist
69088,1839,1,artist,artist
69089,1839,1,artist,artist
69090,1839,1,artist,artist
69091,1839,1,artist,artist
69092,1839,1,artist,artist
69093,1839,1,artist,artist
69094,1839,1,artist,artist
69095,1839,1,artist,artist
69096,1839,1,artist,artist
69097,1839,1,artist,artist
69098,1839,1,artist,artist
69099,1839,1,artist,artist
69100,1839,1,artist,artist
69101,1839,1,artist,artist
69102,1839,1,artist,artist
69103,1839,1,artist,artist
69104,1839,1,artist,artist
69105,1839,1,artist,artist
69106,1839,1,artist,artist
69107,1839,1,artist,artist
69108,1839,1,artist,artist
69109,1839,1,artist,artist
69110,1839,1,artist,artist
69111,1839,1,artist,artist
69112,1839,1,artist,artist
69113,1839,1,artist,artist
69114,1839,1,artist,artist
69115,1839,1,artist,artist
69116,1839,1,artist,artist
69117,1839,1,artist,artist
69118,1839,1,artist,artist
69121,1839,1,artist,artist
69122,1839,1,artist,artist
69123,1839,1,artist,artist
69124,1839,1,artist,artist
69125,1839,1,artist,artist
69126,1839,1,artist,artist
69127,1839,1,artist,artist
69128,1839,1,artist,artist
69129,1839,1,artist,artist
69130,1839,1,artist,artist
69131,1839,1,artist,artist
69132,1839,1,artist,artist
69133,1839,1,artist,artist
69134,1839,1,artist,artist
69135,1839,1,artist,artist
69136,1839,1,artist,artist
69137,1839,1,artist,artist
69138,1839,1,artist,artist
69139,1839,1,artist,artist
69140,1839,1,artist,artist
69141,1839,1,artist,artist
69142,1839,1,artist,artist
69143,1839,1,artist,artist
69144,1839,1,artist,artist
69145,1839,1,artist,artist
69146,1839,1,artist,artist
69147,1839,1,artist,artist
69148,1839,1,artist,artist
69149,1839,1,artist,artist
69150,1839,1,artist,artist
69151,1839,1,artist,artist
69152,1839,1,artist,artist
69153,1839,1,artist,artist
69154,1839,1,artist,artist
69155,1839,1,artist,artist
69156,1839,1,artist,artist
69157,1839,1,artist,artist
69158,1839,1,artist,artist
69159,1839,1,artist,artist
69160,1839,1,artist,artist
69161,1839,1,artist,artist
69162,1839,1,artist,artist
69163,1839,1,artist,artist
69164,1839,1,artist,artist
69165,1839,1,artist,artist
69166,1839,1,artist,artist
69167,1839,1,artist,artist
69168,1839,1,artist,artist
69169,1839,1,artist,artist
69170,1839,1,artist,artist
69171,1839,1,artist,artist
69172,1839,1,artist,artist
69173,1839,1,artist,artist
69174,1839,1,artist,artist
69175,1839,1,artist,artist
69176,1839,1,artist,artist
69177,1839,1,artist,artist
69178,1839,1,artist,artist
69179,1839,1,artist,artist
69180,1839,1,artist,artist
69181,1839,1,artist,artist
69182,1839,1,artist,artist
69183,1839,1,artist,artist
69184,1839,1,artist,artist
69185,1839,1,artist,artist
69186,1839,1,artist,artist
69187,1839,1,artist,artist
69188,1839,1,artist,artist
69189,1839,1,artist,artist
69190,1839,1,artist,artist
69191,1839,1,artist,artist
69192,1839,1,artist,artist
69193,1839,1,artist,artist
69194,1839,1,artist,artist
69195,1839,1,artist,artist
69196,1839,1,artist,artist
69197,1839,1,artist,artist
69198,1839,1,artist,artist
69199,1839,1,artist,artist
69200,1839,1,artist,artist
69201,1839,1,artist,artist
69202,1839,1,artist,artist
69203,1839,1,artist,artist
69204,1839,1,artist,artist
69206,1839,1,artist,artist
69207,1839,1,artist,artist
69208,1839,1,artist,artist
69209,1839,1,artist,artist
69210,1839,1,artist,artist
69211,1839,1,artist,artist
69212,1839,1,artist,artist
69213,1839,1,artist,artist
69214,1839,1,artist,artist
69215,1839,1,artist,artist
69216,1839,1,artist,artist
69217,1839,1,artist,artist
69218,1839,1,artist,artist
69219,1839,1,artist,artist
69220,1839,1,artist,artist
69221,1839,1,artist,artist
69222,1839,1,artist,artist
69223,1839,1,artist,artist
69224,1839,1,artist,artist
69225,1839,1,artist,artist
69226,1839,1,artist,artist
69227,1839,1,artist,artist
69228,1839,1,artist,artist
69229,1839,1,artist,artist
69230,1839,1,artist,artist
69231,1839,1,artist,artist
69233,1839,1,artist,artist
69234,1839,1,artist,artist
69235,1839,1,artist,artist
69236,1839,1,artist,artist
69237,1839,1,artist,artist
69238,1839,1,artist,artist
69239,1839,1,artist,artist
69240,1839,1,artist,artist
69241,1839,1,artist,artist
69242,1839,1,artist,artist
69243,1839,1,artist,artist
69244,1839,1,artist,artist
69245,1839,1,artist,artist
69246,1839,1,artist,artist
69247,1839,1,artist,artist
69248,1839,1,artist,artist
69249,1839,1,artist,artist
69250,1839,1,artist,artist
69251,1839,1,artist,artist
69252,1839,1,artist,artist
69253,1839,1,artist,artist
69254,1839,1,artist,artist
69255,1839,1,artist,artist
69256,1839,1,artist,artist
69257,1839,1,artist,artist
69258,1839,1,artist,artist
69259,1839,1,artist,artist
69260,1839,1,artist,artist
69261,1839,1,artist,artist
69262,1839,1,artist,artist
69263,1839,1,artist,artist
69266,1839,1,artist,artist
69267,1839,1,artist,artist
69268,1839,1,artist,artist
69335,1985,1,artist,artist
69336,1985,1,artist,artist
69420,6149,1,artist,artist
69421,6149,1,artist,artist
69422,6149,1,artist,artist
69423,6149,1,artist,artist
69424,6149,1,artist,artist
69425,6149,1,artist,artist
69426,6149,1,artist,artist
69427,6149,1,artist,artist
69428,6149,1,artist,artist
69429,6149,1,artist,artist
69430,6149,1,artist,artist
69431,6149,1,artist,artist
69432,6149,1,artist,artist
69433,6149,1,artist,artist
69434,6149,1,artist,artist
69435,6149,1,artist,artist
69436,6149,1,artist,artist
69437,6149,1,artist,artist
69438,6149,1,artist,artist
69439,6149,1,artist,artist
69440,6149,1,artist,artist
69441,6149,1,artist,artist
69442,6149,1,artist,artist
69443,6149,1,artist,artist
69444,6149,1,artist,artist
69445,6149,1,artist,artist
69446,6149,1,artist,artist
69447,6149,1,artist,artist
69448,6149,1,artist,artist
69449,6149,1,artist,artist
69450,6149,1,artist,artist
69451,6149,1,artist,artist
69452,6149,1,artist,artist
69453,6149,1,artist,artist
69454,6149,1,artist,artist
69455,6149,1,artist,artist
69456,6149,1,artist,artist
69457,6149,1,artist,artist
69458,6149,1,artist,artist
69462,1774,1,artist,artist
69506,940,1,artist,artist
69507,6322,1,artist,artist
69514,6283,1,artist,artist
69652,6340,1,artist,artist
69653,6340,1,artist,artist
69662,2643,1,artist,artist
69663,2643,1,artist,artist
69665,3542,1,artist,artist
69957,2705,1,artist,artist
69961,6450,1,artist,artist
70158,3789,1,artist,artist
70167,979,1,artist,artist
70246,2863,1,artist,artist
70274,2204,1,artist,artist
70276,6511,1,artist,artist
70277,6511,1,artist,artist
70312,2594,1,artist,artist
70320,5397,1,artist,artist
70380,2373,1,artist,artist
70460,6575,1,artist,artist
71126,4475,1,artist,artist
72020,6788,1,artist,artist
71127,4475,1,artist,artist
71116,4475,1,artist,artist
71027,2643,1,artist,artist
72225,2643,1,artist,artist
71128,4475,1,artist,artist
72250,2643,1,artist,artist
71122,4475,1,artist,artist
71123,4475,1,artist,artist
70977,6624,1,artist,artist
71124,4475,1,artist,artist
71125,4475,1,artist,artist
71042,1315,1,artist,artist
71043,2567,1,artist,artist
71044,2567,1,artist,artist
71045,2567,1,artist,artist
71054,2655,1,artist,artist
71114,4475,1,artist,artist
72251,2643,1,artist,artist
71115,4475,1,artist,artist
71111,4475,1,artist,artist
71112,4475,1,artist,artist
71113,4475,1,artist,artist
71117,4475,1,artist,artist
71118,4475,1,artist,artist
71119,4475,1,artist,artist
71120,4475,1,artist,artist
71121,4475,1,artist,artist
71236,5570,1,artist,artist
71289,1592,1,artist,artist
71282,4475,1,artist,artist
71307,2542,1,artist,artist
71308,2136,1,artist,artist
71326,1117,1,artist,artist
71395,2666,1,artist,artist
82117,1241,1,artist,artist
72244,2643,1,artist,artist
71501,1783,1,artist,artist
71502,1783,1,artist,artist
72245,2643,1,artist,artist
71511,6575,1,artist,artist
71525,3047,1,artist,artist
71528,6737,1,artist,artist
71529,6737,1,artist,artist
71530,2592,1,artist,artist
71532,6734,1,artist,artist
71533,6734,1,artist,artist
71534,2213,1,artist,artist
71539,6727,1,artist,artist
71540,6727,1,artist,artist
71541,2284,1,artist,artist
71542,3294,1,artist,artist
71543,3412,1,artist,artist
71544,3412,1,artist,artist
71545,3412,1,artist,artist
71546,3412,1,artist,artist
71547,6731,1,artist,artist
71548,5495,1,artist,artist
72630,6509,1,artist,artist
72630,6779,2,artist,publisher
72247,2643,1,artist,artist
71563,6713,1,artist,artist
71564,6713,1,artist,artist
71587,2666,1,artist,artist
72248,2643,1,artist,artist
71665,3930,1,artist,artist
71666,1320,1,artist,artist
71735,2542,1,artist,artist
72249,2643,1,artist,artist
72645,6509,1,artist,artist
72645,6779,2,artist,publisher
71807,3956,1,artist,artist
71808,2136,1,artist,artist
72646,6509,1,artist,artist
72646,6779,2,artist,publisher
72631,6509,1,artist,artist
72631,6779,2,artist,publisher
72036,2594,1,artist,artist
72647,6509,1,artist,artist
72647,6779,2,artist,publisher
72044,3881,1,artist,artist
72632,6509,1,artist,artist
72632,6779,2,artist,publisher
72242,2643,1,artist,artist
72166,1223,1,artist,artist
72167,1375,1,artist,artist
72170,2594,1,artist,artist
72175,1351,1,artist,artist
72179,2745,1,artist,artist
72180,2118,1,artist,artist
72182,2643,1,artist,artist
72183,2643,1,artist,artist
72184,2643,1,artist,artist
72185,2643,1,artist,artist
72186,2643,1,artist,artist
72187,2643,1,artist,artist
72188,2643,1,artist,artist
72189,2643,1,artist,artist
72190,2643,1,artist,artist
72191,2643,1,artist,artist
72192,2643,1,artist,artist
72193,2643,1,artist,artist
72194,2643,1,artist,artist
72195,2643,1,artist,artist
72196,2643,1,artist,artist
72197,2643,1,artist,artist
72198,2643,1,artist,artist
72199,2643,1,artist,artist
72200,2643,1,artist,artist
72201,2643,1,artist,artist
72202,2643,1,artist,artist
72203,2643,1,artist,artist
72204,2643,1,artist,artist
72205,2643,1,artist,artist
72243,2643,1,artist,artist
72206,2643,1,artist,artist
72207,2643,1,artist,artist
72208,2643,1,artist,artist
72209,2643,1,artist,artist
72210,2643,1,artist,artist
72224,2643,1,artist,artist
72226,2643,1,artist,artist
72227,2643,1,artist,artist
72228,2643,1,artist,artist
72229,2643,1,artist,artist
72230,2643,1,artist,artist
72231,2643,1,artist,artist
72232,2643,1,artist,artist
72233,2643,1,artist,artist
72234,2643,1,artist,artist
72235,2643,1,artist,artist
72236,2643,1,artist,artist
72237,2643,1,artist,artist
72238,2643,1,artist,artist
72239,2643,1,artist,artist
72240,2643,1,artist,artist
72241,2643,1,artist,artist
72261,2274,1,artist,artist
72262,2274,1,artist,artist
72263,2274,1,artist,artist
72264,2274,1,artist,artist
72648,6509,1,artist,artist
72648,6779,2,artist,publisher
72265,2274,1,artist,artist
72266,2274,1,artist,artist
72267,2274,1,artist,artist
72297,5670,1,artist,artist
72649,6509,1,artist,artist
72649,6779,2,artist,publisher
72329,1706,1,artist,artist
72633,6509,1,artist,artist
72633,6779,2,artist,publisher
72650,6509,1,artist,artist
72650,6779,2,artist,publisher
72634,6509,1,artist,artist
72634,6779,2,artist,publisher
72635,6509,1,artist,artist
72635,6779,2,artist,publisher
72651,6509,1,artist,artist
72651,6779,2,artist,publisher
72636,6509,1,artist,artist
72636,6779,2,artist,publisher
72637,6509,1,artist,artist
72637,6779,2,artist,publisher
72653,6509,1,artist,artist
72653,6779,2,artist,publisher
72652,6509,1,artist,artist
72652,6779,2,artist,publisher
72626,6509,1,artist,artist
72626,6779,2,artist,publisher
72643,6509,1,artist,artist
72643,6779,2,artist,publisher
72627,6509,1,artist,artist
72627,6779,2,artist,publisher
72628,6509,1,artist,artist
72628,6779,2,artist,publisher
72629,6509,1,artist,artist
72629,6779,2,artist,publisher
72644,6509,1,artist,artist
72644,6779,2,artist,publisher
72612,6509,1,artist,artist
72612,6779,2,artist,publisher
72613,6509,1,artist,artist
72613,6779,2,artist,publisher
72614,6509,1,artist,artist
72614,6779,2,artist,publisher
72615,6509,1,artist,artist
72615,6779,2,artist,publisher
72616,6509,1,artist,artist
72616,6779,2,artist,publisher
72617,6509,1,artist,artist
72617,6779,2,artist,publisher
72618,6509,1,artist,artist
72618,6779,2,artist,publisher
72619,6509,1,artist,artist
72619,6779,2,artist,publisher
72620,6509,1,artist,artist
72620,6779,2,artist,publisher
72621,6509,1,artist,artist
72621,6779,2,artist,publisher
72622,6509,1,artist,artist
72622,6779,2,artist,publisher
72623,6509,1,artist,artist
72623,6779,2,artist,publisher
72624,6509,1,artist,artist
72624,6779,2,artist,publisher
72625,6509,1,artist,artist
72625,6779,2,artist,publisher
72638,6509,1,artist,artist
72638,6779,2,artist,publisher
72639,6509,1,artist,artist
72639,6779,2,artist,publisher
72640,6509,1,artist,artist
72640,6779,2,artist,publisher
72641,6509,1,artist,artist
72641,6779,2,artist,publisher
72642,6509,1,artist,artist
72642,6779,2,artist,publisher
72654,6509,1,artist,artist
72654,6779,2,artist,publisher
72655,6509,1,artist,artist
72655,6779,2,artist,publisher
72656,6509,1,artist,artist
72656,6779,2,artist,publisher
72657,6509,1,artist,artist
72657,6779,2,artist,publisher
72658,6509,1,artist,artist
72658,6779,2,artist,publisher
72659,6509,1,artist,artist
72659,6779,2,artist,publisher
72660,6509,1,artist,artist
72660,6779,2,artist,publisher
72661,6509,1,artist,artist
72661,6779,2,artist,publisher
72662,6509,1,artist,artist
72662,6779,2,artist,publisher
72663,6022,1,artist,artist
72663,6779,2,artist,publisher
72664,6022,1,artist,artist
72664,6779,2,artist,publisher
72665,6022,1,artist,artist
72665,6779,2,artist,publisher
72666,6022,1,artist,artist
72666,6779,2,artist,publisher
72667,6022,1,artist,artist
72667,6779,2,artist,publisher
72668,6022,1,artist,artist
72668,6779,2,artist,publisher
72677,6702,1,artist,artist
72677,6779,2,artist,publisher
72678,6702,1,artist,artist
72678,6779,2,artist,publisher
72679,6702,1,artist,artist
72679,6779,2,artist,publisher
72680,6702,1,artist,artist
72680,6779,2,artist,publisher
72681,6702,1,artist,artist
72681,6779,2,artist,publisher
72682,6702,1,artist,artist
72682,6779,2,artist,publisher
72683,6702,1,artist,artist
72683,6779,2,artist,publisher
72684,6702,1,artist,artist
72684,6779,2,artist,publisher
72686,6702,1,artist,artist
72686,6779,2,artist,publisher
72695,2474,1,artist,artist
72695,6779,2,artist,publisher
72696,2474,1,artist,artist
72696,6779,2,artist,publisher
72714,6515,1,artist,artist
72714,6779,2,artist,publisher
72715,6515,1,artist,artist
72715,6779,2,artist,publisher
72722,6516,1,artist,artist
72722,6779,2,artist,publisher
72729,6516,1,artist,artist
72729,6779,2,artist,publisher
72733,4711,1,artist,artist
72733,6779,2,artist,publisher
72757,6024,1,artist,artist
72757,6779,2,artist,publisher
72743,6024,1,artist,artist
72743,6779,2,artist,publisher
72744,6024,1,artist,artist
72744,6779,2,artist,publisher
72745,6024,1,artist,artist
72745,6779,2,artist,publisher
72746,6024,1,artist,artist
